,Helipad_number,FAA_index,latitude,longitude,zoom,groundtruth,category,minX,minY,maxX,maxY,url
4273,4168,13894,44.02556111,-116.9758111,20,TRUE,1,228,239,406,402,"http://maps.googleapis.com/maps/api/staticmap?center=44.02556111111111,-116.97581111111113&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4274,4169,13899,45.35607222,-122.5860028,20,TRUE,1,233,245,365,375,"http://maps.googleapis.com/maps/api/staticmap?center=45.356072222222224,-122.5860027777778&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4278,4173,13911,45.52706278,-122.6439842,20,TRUE,other,434,238,568,393,"http://maps.googleapis.com/maps/api/staticmap?center=45.52706277777778,-122.64398416666668&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4279,4174,13912,45.49916389,-122.6851667,20,TRUE,2,257,168,397,304,"http://maps.googleapis.com/maps/api/staticmap?center=45.499163888888894,-122.68516666666667&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4280,4174,13912,45.49916389,-122.6851667,20,TRUE,2,61,193,209,350,"http://maps.googleapis.com/maps/api/staticmap?center=45.499163888888894,-122.68516666666667&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4283,4177,13915,45.52527778,-122.6709289,20,TRUE,3,108,506,239,633,"http://maps.googleapis.com/maps/api/staticmap?center=45.525277777777774,-122.67092888888891&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4284,4177,13915,45.52527778,-122.6709289,20,TRUE,3,144,362,276,490,"http://maps.googleapis.com/maps/api/staticmap?center=45.525277777777774,-122.67092888888891&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4285,4177,13915,45.52527778,-122.6709289,20,TRUE,3,383,454,583,631,"http://maps.googleapis.com/maps/api/staticmap?center=45.525277777777774,-122.67092888888891&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4286,4178,13919,45.52801389,-122.6120917,20,TRUE,2,249,221,467,432,"http://maps.googleapis.com/maps/api/staticmap?center=45.52801388888889,-122.61209166666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4291,4183,13930,44.31060278,-120.844775,20,TRUE,1,251,245,387,392,"http://maps.googleapis.com/maps/api/staticmap?center=44.310602777777774,-120.844775&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4293,4185,13940,43.69411944,-124.1368389,20,TRUE,2,183,189,444,458,"http://maps.googleapis.com/maps/api/staticmap?center=43.69411944444444,-124.13683888888887&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4294,4186,13947,43.24288056,-123.3666417,20,TRUE,1,225,228,389,396,"http://maps.googleapis.com/maps/api/staticmap?center=43.242880555555566,-123.36664166666668&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4297,4189,13958,44.99956389,-122.9770394,20,TRUE,3,344,460,454,571,"http://maps.googleapis.com/maps/api/staticmap?center=44.99956388888889,-122.97703944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4302,4194,13998,44.053625,-123.0035917,20,TRUE,1,212,218,397,402,"http://maps.googleapis.com/maps/api/staticmap?center=44.053625,-123.00359166666668&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4303,4195,13999,44.08128333,-123.0264583,20,TRUE,1,184,252,328,398,"http://maps.googleapis.com/maps/api/staticmap?center=44.08128333333334,-123.02645833333334&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4305,4197,14007,44.80580556,-122.7844306,20,TRUE,1,219,246,371,382,"http://maps.googleapis.com/maps/api/staticmap?center=44.805805555555544,-122.78443055555556&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4306,4198,14012,45.58723889,-121.1638222,20,TRUE,2,226,253,386,391,"http://maps.googleapis.com/maps/api/staticmap?center=45.58723888888889,-121.16382222222221&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4308,4200,14017,45.45730278,-123.8550083,20,TRUE,1,244,256,387,386,"http://maps.googleapis.com/maps/api/staticmap?center=45.45730277777778,-123.85500833333332&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4309,4201,14020,45.37795833,-122.7397667,20,TRUE,2,228,248,368,375,"http://maps.googleapis.com/maps/api/staticmap?center=45.37795833333333,-122.73976666666668&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4315,4207,14042,40.11923889,-75.11987222,20,TRUE,1,269,163,442,345,"http://maps.googleapis.com/maps/api/staticmap?center=40.11923888888889,-75.1198722222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4317,4209,14047,40.60105556,-75.47508333,20,TRUE,9,160,228,329,386,"http://maps.googleapis.com/maps/api/staticmap?center=40.60105555555555,-75.47508333333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4321,4213,14053,40.63305556,-75.45861111,20,TRUE,8,213,311,422,504,"http://maps.googleapis.com/maps/api/staticmap?center=40.633055555555565,-75.45861111111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4325,4217,14063,40.76938611,-76.33139167,20,TRUE,2,204,206,424,427,"http://maps.googleapis.com/maps/api/staticmap?center=40.76938611111111,-76.33139166666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4326,4218,14070,40.71133889,-80.32189444,20,TRUE,2,203,210,399,400,"http://maps.googleapis.com/maps/api/staticmap?center=40.71133888888889,-80.32189444444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4328,4220,14078,40.07083333,-74.93361111,20,TRUE,8,162,79,410,277,"http://maps.googleapis.com/maps/api/staticmap?center=40.07083333333335,-74.93361111111112&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4329,4221,14081,41.07042778,-76.23068333,20,TRUE,6,228,240,393,404,"http://maps.googleapis.com/maps/api/staticmap?center=41.07042777777778,-76.23068333333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4330,4222,14082,41.06686111,-76.18080556,20,TRUE,9,327,229,434,359,"http://maps.googleapis.com/maps/api/staticmap?center=41.066861111111116,-76.18080555555557&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4331,4223,14083,40.05901944,-75.46138889,20,TRUE,4,255,274,379,385,"http://maps.googleapis.com/maps/api/staticmap?center=40.05901944444445,-75.46138888888889&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4337,4229,14092,41.01004167,-76.45225,20,TRUE,2,205,229,370,402,"http://maps.googleapis.com/maps/api/staticmap?center=41.010041666666666,-76.45225&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4347,4239,14115,40.80638889,-75.32166667,20,TRUE,9,230,288,377,430,"http://maps.googleapis.com/maps/api/staticmap?center=40.80638888888888,-75.32166666666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4348,4240,14117,40.866935,-79.879895,20,TRUE,2,293,242,453,413,"http://maps.googleapis.com/maps/api/staticmap?center=40.866935,-79.87989499999998&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4350,4242,14125,40.24695,-80.19103611,20,TRUE,2,235,228,388,384,"http://maps.googleapis.com/maps/api/staticmap?center=40.24695,-80.19103611111113&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4352,4244,14128,41.57189722,-75.50603611,20,TRUE,8,243,235,400,398,"http://maps.googleapis.com/maps/api/staticmap?center=41.571897222222226,-75.5060361111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4354,4246,14133,40.18333056,-77.22280833,20,TRUE,2,256,243,396,392,"http://maps.googleapis.com/maps/api/staticmap?center=40.18333055555555,-77.22280833333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4355,4247,14135,40.25733333,-77.13646944,20,TRUE,5,274,140,474,366,"http://maps.googleapis.com/maps/api/staticmap?center=40.257333333333335,-77.13646944444446&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4356,4248,14144,39.93302222,-77.645725,20,TRUE,2,251,201,435,394,"http://maps.googleapis.com/maps/api/staticmap?center=39.93302222222222,-77.64572500000001&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4358,4250,14151,39.85685,-75.36887222,20,TRUE,5,223,225,377,386,"http://maps.googleapis.com/maps/api/staticmap?center=39.85685,-75.36887222222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4359,4251,14154,41.19254722,-79.39839167,20,TRUE,2,220,212,404,384,"http://maps.googleapis.com/maps/api/staticmap?center=41.19254722222222,-79.39839166666667&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4360,4252,14158,41.03400556,-78.45014722,20,TRUE,2,270,234,452,424,"http://maps.googleapis.com/maps/api/staticmap?center=41.034005555555545,-78.45014722222223&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4361,4253,14162,40.82093611,-75.91472222,20,TRUE,2,236,222,423,412,"http://maps.googleapis.com/maps/api/staticmap?center=40.820936111111116,-75.91472222222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4362,4254,14163,40.01015278,-75.78450556,20,TRUE,1,217,222,401,395,"http://maps.googleapis.com/maps/api/staticmap?center=40.01015277777777,-75.78450555555554&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4368,4260,14173,40.158675,-75.46343056,20,TRUE,5,198,195,438,448,"http://maps.googleapis.com/maps/api/staticmap?center=40.158675,-75.46343055555556&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4369,4261,14176,40.02463944,-79.57617736,20,TRUE,1,197,195,440,432,"http://maps.googleapis.com/maps/api/staticmap?center=40.02463944444445,-79.57617736111109&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4370,4262,14178,40.06958333,-75.30236111,20,TRUE,9,226,250,411,434,"http://maps.googleapis.com/maps/api/staticmap?center=40.06958333333333,-75.30236111111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4372,4264,14183,41.77166667,-77.97972222,20,TRUE,2,292,254,594,531,"http://maps.googleapis.com/maps/api/staticmap?center=41.77166666666667,-77.97972222222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4374,4266,14187,40.68374444,-80.09711667,20,TRUE,1,215,226,417,426,"http://maps.googleapis.com/maps/api/staticmap?center=40.683744444444436,-80.09711666666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4375,4267,14189,40.08127778,-74.89422222,20,TRUE,8,194,210,418,400,"http://maps.googleapis.com/maps/api/staticmap?center=40.08127777777778,-74.89422222222224&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4376,4268,14194,40.97283611,-76.60461944,20,TRUE,6,437,272,641,467,"http://maps.googleapis.com/maps/api/staticmap?center=40.972836111111114,-76.60461944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4377,4268,14194,40.97283611,-76.60461944,20,TRUE,6,31,221,148,351,"http://maps.googleapis.com/maps/api/staticmap?center=40.972836111111114,-76.60461944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4378,4268,14194,40.97283611,-76.60461944,20,TRUE,6,371,20,505,149,"http://maps.googleapis.com/maps/api/staticmap?center=40.972836111111114,-76.60461944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4379,4268,14194,40.97283611,-76.60461944,20,TRUE,6,227,203,366,326,"http://maps.googleapis.com/maps/api/staticmap?center=40.972836111111114,-76.60461944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4380,4269,14195,40.967891,-76.605721,20,TRUE,6,289,214,427,348,"http://maps.googleapis.com/maps/api/staticmap?center=40.967890999999995,-76.60572099999997&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4383,4272,14202,40.30896944,-75.14843056,20,TRUE,2,204,207,438,428,"http://maps.googleapis.com/maps/api/staticmap?center=40.308969444444436,-75.14843055555556&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4384,4273,14203,41.11443611,-78.77398333,20,TRUE,2,222,214,416,418,"http://maps.googleapis.com/maps/api/staticmap?center=41.11443611111111,-78.77398333333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4386,4275,14211,40.8792625,-75.19267861,20,TRUE,3,309,140,451,295,"http://maps.googleapis.com/maps/api/staticmap?center=40.8792625,-75.19267861111112&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4391,4280,14230,40.86893611,-80.27561667,20,TRUE,2,258,233,393,394,"http://maps.googleapis.com/maps/api/staticmap?center=40.86893611111111,-80.27561666666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4395,4284,14236,42.11206667,-80.08085278,20,TRUE,1,170,231,339,385,"http://maps.googleapis.com/maps/api/staticmap?center=42.11206666666667,-80.08085277777778&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4397,4286,14242,39.8626125,-75.310465,20,TRUE,3,414,288,550,422,"http://maps.googleapis.com/maps/api/staticmap?center=39.8626125,-75.31046500000001&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4398,4287,14244,40.02566667,-78.43366389,20,TRUE,2,219,219,428,422,"http://maps.googleapis.com/maps/api/staticmap?center=40.025666666666666,-78.43366388888889&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4401,4290,14251,40.18271667,-74.86800833,20,TRUE,2,225,249,372,394,"http://maps.googleapis.com/maps/api/staticmap?center=40.18271666666666,-74.86800833333331&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4402,4291,14254,41.20974167,-80.46881944,20,TRUE,1,183,198,377,385,"http://maps.googleapis.com/maps/api/staticmap?center=41.209741666666666,-80.46881944444445&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4403,4292,14258,40.84319444,-75.20531944,20,TRUE,5,225,227,408,401,"http://maps.googleapis.com/maps/api/staticmap?center=40.84319444444445,-75.20531944444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4404,4293,14260,40.60256111,-75.64304722,20,TRUE,5,239,212,434,402,"http://maps.googleapis.com/maps/api/staticmap?center=40.602561111111115,-75.64304722222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4406,4295,14265,40.608525,-75.39424167,20,TRUE,1,250,225,400,364,"http://maps.googleapis.com/maps/api/staticmap?center=40.608525,-75.39424166666667&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4408,4297,14284,39.8495,-77.18416667,20,TRUE,8,342,355,539,550,"http://maps.googleapis.com/maps/api/staticmap?center=39.8495,-77.18416666666667&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4411,4300,14289,39.82464722,-77.23591111,20,TRUE,2,256,120,433,298,"http://maps.googleapis.com/maps/api/staticmap?center=39.824647222222225,-77.23591111111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4412,4301,14292,40.23222778,-75.43633611,20,TRUE,7,212,223,403,421,"http://maps.googleapis.com/maps/api/staticmap?center=40.23222777777778,-75.43633611111113&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4415,4304,14298,41.41172111,-80.37277778,20,TRUE,2,4,181,162,428,"http://maps.googleapis.com/maps/api/staticmap?center=41.41172111111111,-80.37277777777777&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4416,4305,14301,41.17145833,-80.08491667,20,TRUE,6,222,199,410,421,"http://maps.googleapis.com/maps/api/staticmap?center=41.17145833333333,-80.08491666666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4417,4306,14304,39.80804167,-76.98233333,20,TRUE,1,258,240,430,408,"http://maps.googleapis.com/maps/api/staticmap?center=39.808041666666654,-76.98233333333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4419,4308,14306,42.172,-79.94283333,20,TRUE,3,202,248,399,450,"http://maps.googleapis.com/maps/api/staticmap?center=42.172,-79.94283333333334&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4421,4310,14310,40.25777778,-76.88111111,20,TRUE,6,455,253,602,385,"http://maps.googleapis.com/maps/api/staticmap?center=40.257777777777775,-76.88111111111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4422,4311,14312,40.25225833,-76.92073611,20,TRUE,2,263,256,400,401,"http://maps.googleapis.com/maps/api/staticmap?center=40.25225833333333,-76.92073611111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4426,4315,14319,40.65833333,-78.70611111,20,TRUE,1,171,176,423,413,"http://maps.googleapis.com/maps/api/staticmap?center=40.65833333333333,-78.70611111111111&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4428,4317,14322,40.94966667,-75.96454444,20,TRUE,1,227,225,415,401,"http://maps.googleapis.com/maps/api/staticmap?center=40.949666666666666,-75.96454444444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4430,4319,14324,40.26510833,-76.67515556,20,TRUE,2,225,221,396,387,"http://maps.googleapis.com/maps/api/staticmap?center=40.26510833333333,-76.67515555555556&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4431,4320,14325,40.26191667,-76.68470833,20,TRUE,5,239,239,379,381,"http://maps.googleapis.com/maps/api/staticmap?center=40.26191666666666,-76.68470833333333&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4432,4321,14330,41.56061944,-75.265575,20,TRUE,1,171,209,357,409,"http://maps.googleapis.com/maps/api/staticmap?center=41.560619444444434,-75.265575&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4433,4322,14331,41.58983611,-75.26194444,20,TRUE,6,202,232,404,421,"http://maps.googleapis.com/maps/api/staticmap?center=41.58983611111111,-75.26194444444444&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4434,4323,14332,40.40358333,-77.55658333,20,TRUE,8,171,220,347,379,"http://maps.googleapis.com/maps/api/staticmap?center=40.40358333333333,-77.55658333333334&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4436,4325,14339,40.494275,-78.00914167,20,TRUE,2,207,196,472,439,"http://maps.googleapis.com/maps/api/staticmap?center=40.494275,-78.00914166666666&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4438,4327,14342,40.60673889,-79.15612222,20,TRUE,6,238,232,395,394,"http://maps.googleapis.com/maps/api/staticmap?center=40.60673888888889,-79.15612222222222&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
4443,4332,14354,40.30555556,-78.91805556,20,TRUE,1,99,161,293,350,"http://maps.googleapis.com/maps/api/staticmap?center=40.30555555555555,-78.91805555555554&zoom=20&size=640x640&sensor=False&maptype=satellite&key=APIKEY"
